sample_unit_id,grts,BroadHabitat_Class,BroadHabitat_Form
91710,117474,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
113045,117503,Forest & Woodland,Cool Temperate Forest & Woodland
68544,117506,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
44974,117522,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98671,117525,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
58376,117570,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100493,117572,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
76425,117598,Forest & Woodland,Cool Temperate Forest & Woodland
102392,117601,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
124141,117626,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
114906,117651,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
59770,117669,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
53768,117693,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
87063,117696,Forest & Woodland,Temperate Flooded & Swamp Forest
111171,117699,Forest & Woodland,Cool Temperate Forest & Woodland
52816,117702,Open Water,Open Water
96399,117711,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
123216,117723,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
103786,117731,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
108357,117740,Forest & Woodland,Cool Temperate Forest & Woodland
64379,117766,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
87530,117793,Forest & Woodland,Cool Temperate Forest & Woodland
58816,117800,0,0
117631,117813,Recently Disturbed or Modified,Recently Disturbed or Modified
93599,117826,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
89384,117835,Forest & Woodland,Cool Temperate Forest & Woodland
123685,117855,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
53293,117858,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
80123,117860,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
113953,117863,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
96871,117875,Developed & Other Human Use,Developed & Urban
113934,117879,Forest & Woodland,Cool Temperate Forest & Woodland
117657,117887,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
64389,117931,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
100582,117945,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
104269,117953,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
56550,117956,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
117691,117961,Forest & Woodland,Cool Temperate Forest & Woodland
112999,117978,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
118599,117986,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
112082,118010,Forest & Woodland,Cool Temperate Forest & Woodland
67188,118020,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
71805,118029,Forest & Woodland,Cool Temperate Forest & Woodland
126021,118050,Forest & Woodland,Cool Temperate Forest & Woodland
85660,118055,Forest & Woodland,Cool Temperate Forest & Woodland
67610,118072,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
120889,118075,Forest & Woodland,Cool Temperate Forest & Woodland
106126,118083,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
56504,118093,Open Water,Open Water
95400,118096,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
113459,118108,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
64870,118118,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
106540,118124,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
90783,118129,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
125525,118148,Developed & Other Human Use,Developed & Urban
88908,118153,Forest & Woodland,Cool Temperate Forest & Woodland
109816,118172,Forest & Woodland,Cool Temperate Forest & Woodland
45900,118175,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98204,118177,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
132005,118197,Forest & Woodland,Cool Temperate Forest & Woodland
57012,118216,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
81514,118218,Forest & Woodland,Warm Temperate Forest & Woodland
114421,118222,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
56526,118225,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
95868,118227,Forest & Woodland,Cool Temperate Forest & Woodland
119510,118246,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
77808,118251,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
104702,118254,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
103742,118270,Recently Disturbed or Modified,Recently Disturbed or Modified
98693,118275,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121800,118294,Recently Disturbed or Modified,Recently Disturbed or Modified
113991,118302,Forest & Woodland,Cool Temperate Forest & Woodland
103795,118344,Forest & Woodland,Cool Temperate Forest & Woodland
91305,118365,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
128277,118368,Developed & Other Human Use,Developed & Urban
123692,118376,Forest & Woodland,Cool Temperate Forest & Woodland
100054,118388,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
114859,118400,Forest & Woodland,Cool Temperate Forest & Woodland
95854,118412,Forest & Woodland,Warm Temperate Forest & Woodland
109796,118416,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
65788,118420,Forest & Woodland,Cool Temperate Forest & Woodland
100079,118437,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
83355,118446,Forest & Woodland,Warm Temperate Forest & Woodland
72243,118463,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
118569,118466,Recently Disturbed or Modified,Recently Disturbed or Modified
98732,118467,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
56049,118484,Open Water,Open Water
91229,118487,Developed & Other Human Use,Developed & Urban
101975,118493,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110677,118499,Forest & Woodland,Cool Temperate Forest & Woodland
108864,118515,Forest & Woodland,Cool Temperate Forest & Woodland
130155,118539,Forest & Woodland,Cool Temperate Forest & Woodland
100942,118544,Forest & Woodland,Cool Temperate Forest & Woodland
111198,118548,Open Water,Open Water
50526,118567,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
94972,118569,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
123199,118597,Forest & Woodland,Cool Temperate Forest & Woodland
83832,118609,Forest & Woodland,Cool Temperate Forest & Woodland
123238,118613,Forest & Woodland,Cool Temperate Forest & Woodland
58384,118616,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
97716,118618,Forest & Woodland,Cool Temperate Forest & Woodland
117216,118637,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
59775,118640,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
79668,118642,Forest & Woodland,Temperate Flooded & Swamp Forest
108881,118645,Forest & Woodland,Cool Temperate Forest & Woodland
108835,118661,Forest & Woodland,Cool Temperate Forest & Woodland
125062,118670,Forest & Woodland,Cool Temperate Forest & Woodland
124588,118686,Developed & Other Human Use,Developed & Urban
109812,118694,Forest & Woodland,Cool Temperate Forest & Woodland
59298,118714,Forest & Woodland,Warm Temperate Forest & Woodland
128327,118735,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
56547,118738,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
84290,118740,Forest & Woodland,Warm Temperate Forest & Woodland
113956,118743,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
100581,118756,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
105604,118760,Forest & Woodland,Cool Temperate Forest & Woodland
119051,118768,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102794,118784,Forest & Woodland,Warm Temperate Forest & Woodland
102810,118793,Recently Disturbed or Modified,Recently Disturbed or Modified
94467,118805,Forest & Woodland,Cool Temperate Forest & Woodland
72717,118812,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
119945,118817,Forest & Woodland,Cool Temperate Forest & Woodland
116250,118858,Developed & Other Human Use,Developed & Urban
102869,118866,Forest & Woodland,Cool Temperate Forest & Woodland
93089,118878,Forest & Woodland,Cool Temperate Forest & Woodland
109763,118890,Recently Disturbed or Modified,Recently Disturbed or Modified
58390,118901,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
104226,118907,Forest & Woodland,Cool Temperate Forest & Woodland
100049,118912,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
122750,118931,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
98631,118936,Forest & Woodland,Cool Temperate Forest & Woodland
109338,118940,Forest & Woodland,Cool Temperate Forest & Woodland
100073,118961,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121803,118989,Forest & Woodland,Cool Temperate Forest & Woodland
57441,119008,Forest & Woodland,Cool Temperate Forest & Woodland
100501,119010,Forest & Woodland,Cool Temperate Forest & Woodland
122308,119030,Developed & Other Human Use,Developed & Urban
107939,119038,Forest & Woodland,Cool Temperate Forest & Woodland
95000,119050,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
109315,119054,Forest & Woodland,Cool Temperate Forest & Woodland
94509,119059,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
128772,119063,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
129224,119079,Forest & Woodland,Cool Temperate Forest & Woodland
109359,119087,Forest & Woodland,Cool Temperate Forest & Woodland
86129,119100,Forest & Woodland,Cool Temperate Forest & Woodland
64853,119107,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
95956,119120,Open Water,Open Water
86612,119133,Forest & Woodland,Cool Temperate Forest & Woodland
111176,119136,Forest & Woodland,Cool Temperate Forest & Woodland
100109,119149,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
102829,119153,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121839,119161,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
108369,119186,Forest & Woodland,Cool Temperate Forest & Woodland
90754,119198,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
68549,119205,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
48204,119220,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100071,119222,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
79184,119231,Open Water,Open Water
126428,119250,Forest & Woodland,Cool Temperate Forest & Woodland
127859,119258,Forest & Woodland,Cool Temperate Forest & Woodland
54668,119268,Developed & Other Human Use,Developed & Urban
101431,119271,Forest & Woodland,Cool Temperate Forest & Woodland
102820,119283,Recently Disturbed or Modified,Recently Disturbed or Modified
75956,119295,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
107481,119299,Forest & Woodland,Cool Temperate Forest & Woodland
69025,119303,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
95908,119320,Forest & Woodland,Cool Temperate Forest & Woodland
91221,119329,Forest & Woodland,Cool Temperate Forest & Woodland
106571,119349,Forest & Woodland,Cool Temperate Forest & Woodland
131539,119373,Nonvascular & Sparse Vascular Rock Vegetation,Barren
119491,119381,Open Rock Vegetation,"Temperate & Boreal Cliff, Scree & Other Rock Vegetation"
48681,119392,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
116767,119398,Forest & Woodland,Cool Temperate Forest & Woodland
51416,119401,Open Water,Open Water
93094,119403,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
125546,119423,Forest & Woodland,Cool Temperate Forest & Woodland
87078,119428,Forest & Woodland,Cool Temperate Forest & Woodland
101917,119431,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
99169,119443,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
112549,119447,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
120895,119456,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
125050,119472,Developed & Other Human Use,Developed & Urban
94101,119473,Forest & Woodland,Cool Temperate Forest & Woodland
86589,119492,Forest & Woodland,Warm Temperate Forest & Woodland
58820,119499,Forest & Woodland,Warm Temperate Forest & Woodland
104735,119521,Forest & Woodland,Cool Temperate Forest & Woodland
79670,119526,Forest & Woodland,Cool Temperate Forest & Woodland
117225,119529,Forest & Woodland,Cool Temperate Forest & Woodland
93625,119542,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
114845,119546,Recently Disturbed or Modified,Recently Disturbed or Modified
122305,119554,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
91244,119566,Forest & Woodland,Cool Temperate Forest & Woodland
106972,119579,Forest & Woodland,Cool Temperate Forest & Woodland
68541,119598,Forest & Woodland,Warm Temperate Forest & Woodland
46356,119613,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
100057,119615,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
74558,119624,Forest & Woodland,Cool Temperate Forest & Woodland
93148,119640,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102896,119651,Forest & Woodland,Cool Temperate Forest & Woodland
57451,119661,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
100951,119664,Forest & Woodland,Warm Temperate Forest & Woodland
107458,119676,Forest & Woodland,Cool Temperate Forest & Woodland
73648,119688,Forest & Woodland,Cool Temperate Forest & Woodland
102393,119692,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
124604,119717,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
88439,119722,Forest & Woodland,Warm Temperate Forest & Woodland
114450,119741,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
48200,119744,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
125036,119773,Forest & Woodland,Cool Temperate Forest & Woodland
53770,119784,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
82897,119786,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
112558,119790,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
52355,119793,Developed & Other Human Use,Developed & Urban
99579,119795,Forest & Woodland,Temperate Flooded & Swamp Forest
122294,119814,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
74567,119819,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
104247,119823,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
90398,119831,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
95910,119844,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
108431,119871,Forest & Woodland,Cool Temperate Forest & Woodland
87526,119884,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
59743,119891,Forest & Woodland,Warm Temperate Forest & Woodland
117170,119905,Forest & Woodland,Temperate Flooded & Swamp Forest
90773,119925,Forest & Woodland,Cool Temperate Forest & Woodland
53297,119947,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
80584,119950,Open Water,Open Water
115339,119953,Open Water,Open Water
96877,119965,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
116265,119977,Developed & Other Human Use,Developed & Urban
101936,119985,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
63920,120020,Nonvascular & Sparse Vascular Rock Vegetation,Barren
55626,120045,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
119058,120075,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
98704,120096,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
111156,120099,Forest & Woodland,Cool Temperate Forest & Woodland
72729,120118,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
125974,120124,Forest & Woodland,Cool Temperate Forest & Woodland
84282,120145,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
61133,120152,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
68536,120161,Forest & Woodland,Warm Temperate Forest & Woodland
106589,120173,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
92244,120194,Forest & Woodland,Cool Temperate Forest & Woodland
113456,120197,Forest & Woodland,Cool Temperate Forest & Woodland
87519,120243,Developed & Other Human Use,Developed & Urban
69473,120249,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
47286,120265,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98670,120268,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
131079,120287,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
53288,120313,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
95409,120315,Forest & Woodland,Cool Temperate Forest & Woodland
78269,120341,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
102388,120344,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101007,120366,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
122262,120385,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
113065,120394,Forest & Woodland,Cool Temperate Forest & Woodland
63910,120412,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
91765,120454,Developed & Other Human Use,Current and Historic Mining Activity
126467,120466,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
101484,120488,Forest & Woodland,Cool Temperate Forest & Woodland
115326,120491,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
69029,120510,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
104185,120516,Forest & Woodland,Cool Temperate Forest & Woodland
83354,120537,Forest & Woodland,Warm Temperate Forest & Woodland
59756,120544,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
71318,120553,Developed & Other Human Use,Developed & Urban
99661,120557,Forest & Woodland,Cool Temperate Forest & Woodland
110217,120589,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
65797,120633,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
99552,120636,Open Water,Open Water
110732,120639,Forest & Woodland,Cool Temperate Forest & Woodland
70874,120642,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
47747,120658,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
94975,120660,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
130590,120688,Open Water,Open Water
55605,120706,Developed & Other Human Use,Developed & Urban
97247,120708,Forest & Woodland,Cool Temperate Forest & Woodland
59777,120731,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
76890,120734,Forest & Woodland,Cool Temperate Forest & Woodland
106562,120737,Forest & Woodland,Cool Temperate Forest & Woodland
49585,120740,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
124147,120762,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
124126,120778,Forest & Woodland,Cool Temperate Forest & Woodland
109813,120786,Forest & Woodland,Cool Temperate Forest & Woodland
62081,120804,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
52844,120828,Shrub & Herb Vegetation,Salt Marsh
84287,120831,Forest & Woodland,Warm Temperate Forest & Woodland
111638,120834,Forest & Woodland,Cool Temperate Forest & Woodland
54679,120837,Forest & Woodland,Cool Temperate Forest & Woodland
101040,120847,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
118590,120859,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
107017,120867,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
106039,120876,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
101881,120884,Forest & Woodland,Warm Temperate Forest & Woodland
65302,120902,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
120869,120909,Open Water,Open Water
117178,120949,Recently Disturbed or Modified,Recently Disturbed or Modified
102413,120958,Forest & Woodland,Cool Temperate Forest & Woodland
110226,120982,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
101441,121003,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
99095,121029,Forest & Woodland,Warm Temperate Forest & Woodland
111650,121032,Forest & Woodland,Cool Temperate Forest & Woodland
71346,121035,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
100998,121053,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
69466,121077,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
122268,121081,Forest & Woodland,Cool Temperate Forest & Woodland
57906,121099,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
101422,121101,Forest & Woodland,Cool Temperate Forest & Woodland
108866,121130,Forest & Woodland,Cool Temperate Forest & Woodland
95934,121142,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
128307,121154,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
115823,121162,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
130149,121170,Forest & Woodland,Cool Temperate Forest & Woodland
109361,121178,Forest & Woodland,Cool Temperate Forest & Woodland
64402,121196,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
85685,121223,Forest & Woodland,Cool Temperate Forest & Woodland
112107,121226,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
55593,121229,Developed & Other Human Use,Developed & Urban
101493,121239,Forest & Woodland,Cool Temperate Forest & Woodland
120908,121251,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
105643,121259,Forest & Woodland,Cool Temperate Forest & Woodland
105595,121276,Forest & Woodland,Cool Temperate Forest & Woodland
69019,121294,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
118088,121300,Forest & Woodland,Cool Temperate Forest & Woodland
79183,121321,Open Water,Open Water
58848,121328,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
128785,121349,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
97330,121371,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
103287,121374,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
68098,121393,Forest & Woodland,Cool Temperate Forest & Woodland
107891,121399,Open Water,Open Water
91690,121420,Forest & Woodland,Cool Temperate Forest & Woodland
63455,121426,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
133389,121464,0,0
118565,121473,Forest & Woodland,Cool Temperate Forest & Woodland
51878,121491,Open Water,Open Water
93556,121493,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
60714,121515,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
86616,121518,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102845,121521,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
99163,121533,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
120434,121545,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
113043,121553,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
124580,121561,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
58819,121587,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
131520,121594,Open Water,Open Water
54699,121612,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
73194,121615,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
116298,121618,Forest & Woodland,Cool Temperate Forest & Woodland
55583,121621,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
94551,121631,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
121379,121643,Forest & Woodland,Cool Temperate Forest & Woodland
96856,121664,Introduced & Semi Natural Vegetation,Introduced & Semi Natural Vegetation
108360,121667,Forest & Woodland,Cool Temperate Forest & Woodland
72711,121685,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
130143,121691,Forest & Woodland,Cool Temperate Forest & Woodland
73169,121712,Forest & Woodland,Warm Temperate Forest & Woodland
63935,121719,Forest & Woodland,Cool Temperate Forest & Woodland
93149,121728,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102432,121740,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
98254,121762,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
107459,121765,Forest & Woodland,Cool Temperate Forest & Woodland
49118,121783,Open Water,Open Water
93067,121811,Open Water,Open Water
71794,121817,Forest & Woodland,Warm Temperate Forest & Woodland
48665,121833,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
127354,121863,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
54671,121882,Developed & Other Human Use,Developed & Urban
95418,121884,Shrub & Herb Vegetation,Salt Marsh
73634,121909,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
102396,121912,Developed & Other Human Use,Developed & Urban
67170,121915,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
97767,121934,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
120403,121953,Open Water,Open Water
107505,121962,Forest & Woodland,Cool Temperate Forest & Woodland
119022,121994,Forest & Woodland,Cool Temperate Forest & Woodland
102409,122002,Forest & Woodland,Cool Temperate Forest & Woodland
90315,122014,Forest & Woodland,Cool Temperate Forest & Woodland
129204,122026,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
53300,122037,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
81508,122039,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
113485,122043,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
96338,122048,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
119040,122067,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
97703,122072,Forest & Woodland,Warm Temperate Forest & Woodland
102401,122076,Forest & Woodland,Cool Temperate Forest & Woodland
96380,122097,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
116255,122124,Forest & Woodland,Cool Temperate Forest & Woodland
58364,122144,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
92158,122146,Forest & Woodland,Warm Temperate Forest & Woodland
118130,122166,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
61636,122169,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
105158,122174,Forest & Woodland,Cool Temperate Forest & Woodland
100555,122186,Recently Disturbed or Modified,Recently Disturbed or Modified
110697,122190,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
127838,122199,Forest & Woodland,Cool Temperate Forest & Woodland
126439,122215,Developed & Other Human Use,Developed & Urban
91786,122216,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
84742,122235,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
63006,122242,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
105661,122264,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
76429,122269,Forest & Woodland,Cool Temperate Forest & Woodland
120002,122272,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
91781,122285,Forest & Woodland,Cool Temperate Forest & Woodland
103296,122289,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
118606,122297,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
111136,122313,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
108363,122322,Forest & Woodland,Cool Temperate Forest & Woodland
87523,122334,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
70399,122341,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
46348,122356,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
